time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
332200,7/12/2021 19:57,38.10476528,-84.75727503,165.354336,172.1784832,886.7272649,1058.905748,0,18.8126654,223.2785505,1298.733637,16,5,15.322,1059.233832,165.68242,20.8259114,599.3241662,-18.790296,0.894776,0.223694,176.9,-21,-3.1,0,0,1024,1024,1024,1024,0,0,0,0,175.3,-3.6,0,76,3.829,3.861,3.86,3.848,0,0,14.978,111.11,1058.905748,165.354336,15,Go_Home,
332300,7/12/2021 19:57,38.10475794,-84.7572744,165.354336,172.1128664,886.7928817,1058.905748,0,18.8126654,220.5958076,1301.417364,16,5,15.322,1059.233832,165.68242,20.8259114,599.3241662,-18.790296,0.894776,0.447388,177,-20.7,-2.8,0,0,1024,1024,1024,1024,0,0,0,0,175.3,-3.6,0,76,3.829,3.861,3.86,3.848,0,0,14.978,111.11,1058.905748,165.354336,15,Go_Home,
332400,7/12/2021 19:57,38.10475054,-84.75727378,165.354336,172.0144412,886.8913069,1058.905748,0,18.8126654,217.890755,1304.124057,16,5,15.322,1059.233832,165.68242,20.8259114,599.3241662,-18.790296,0.894776,0.447388,177,-20.1,-2.8,0,0,1024,1024,1024,1024,0,0,0,0,175.3,-3.6,0,76,3.829,3.861,3.86,3.848,0,0,14.978,111.11,1058.905748,165.354336,15,Go_Home,
332500,7/12/2021 19:57,38.104743,-84.7572732,165.354336,171.916016,886.9897321,1058.905748,0,18.5889714,215.1358337,1306.879963,16,5,15.322,1059.233832,165.68242,20.8259114,599.3241662,-18.566602,0.894776,0.223694,177.1,-19.9,-2.8,0,0,1024,1024,1024,1024,0,0,0,0,175.3,-3.6,0,76,3.829,3.861,3.86,3.848,0,0,14.978,111.11,1058.905748,165.354336,15,Go_Home,
332600,7/12/2021 19:57,38.10473549,-84.75727262,165.354336,171.8503992,887.0553489,1058.905748,0,18.5889714,212.3923952,1309.622745,16,5,15.322,1059.233832,165.68242,20.8259114,599.3241662,-18.566602,0.894776,0.223694,177.1,-19.8,-2.6,0,0,1024,1024,1024,1024,0,0,0,0,175.3,-3.6,0,76,3.829,3.861,3.86,3.848,0,0,14.978,111.11,1058.905748,165.354336,15,Go_Home,
332700,7/12/2021 19:57,38.10472824,-84.75727195,165.354336,171.751974,887.1537741,1058.905748,0,18.5889714,209.7414765,1312.276945,16,5,15.322,1059.233832,165.68242,20.8259114,599.3241662,-18.566602,0.894776,0.223694,177,-19,-2.5,0,0,1024,1024,1024,1024,0,0,0,0,175.3,-3.6,0,76,3.829,3.861,3.86,3.848,0,0,14.978,111.11,1058.905748,165.354336,15,Go_Home,
332800,7/12/2021 19:57,38.10472095,-84.75727132,165.354336,171.6863572,887.2193909,1058.905748,0,18.3652774,207.0771064,1314.940987,16,5,15.322,1059.233832,165.68242,20.8259114,599.3241662,-18.342908,0.894776,0.223694,177.1,-19.7,-2,0,0,1024,1024,1024,1024,0,0,0,0,175.3,-3.6,0,76,3.829,3.861,3.86,3.848,0,0,14.978,111.11,1058.905748,165.354336,15,Go_Home,
332900,7/12/2021 19:57,38.10471372,-84.75727065,165.026252,171.2926564,887.2850077,1058.577664,0,18.3652774,204.4304527,1317.588625,16,5,15.322,1059.233832,165.68242,20.8259114,599.3241662,-18.342908,0.894776,0.223694,177.1,-19.2,-1.6,0,0,1024,1024,1024,1024,0,0,0,0,175.4,-3.6,0,76,3.829,3.861,3.86,3.848,0,0,14.978,111.11,1058.577664,165.026252,15,Go_Home,
333000,7/12/2021 19:57,38.10470644,-84.75727003,165.026252,171.1942312,887.3834329,1058.577664,0,18.3652774,201.7723162,1320.249386,16,5,15.322,1059.233832,165.68242,20.8259114,599.3241662,-18.342908,0.894776,0.223694,177.2,-18.4,-1.3,0,0,1024,1024,1024,1024,0,0,0,0,175.4,-3.6,0,76,3.829,3.861,3.86,3.848,0,0,14.978,111.11,1058.577664,165.026252,15,Go_Home,
333100,7/12/2021 19:57,38.10469921,-84.75726941,165.026252,171.1286144,887.4490497,1058.577664,0,18.1415834,199.1302557,1322.893743,16,5,15.322,1059.233832,165.68242,20.8259114,599.3241662,-18.119214,0.894776,0.223694,177.3,-18.5,-1.1,0,0,1024,1024,1024,1024,0,0,0,0,175.5,-3.6,0,76,3.829,3.861,3.86,3.848,0,0,14.978,111.11,1058.577664,165.026252,15,Go_Home,
333200,7/12/2021 19:57,38.104692,-84.75726885,165.026252,171.0629976,887.5146665,1058.577664,0,18.1415834,196.4937727,1325.528258,16,5,15.349,1059.233832,165.68242,20.8259114,599.3241662,-18.119214,0.894776,0.223694,177.3,-18,-1.2,0,0,1024,1024,1024,1024,0,0,0,0,175.5,-3.6,0,76,3.834,3.862,3.864,3.853,0,0,14.978,111.11,1058.577664,165.026252,15,Go_Home,
333300,7/12/2021 19:57,38.10468484,-84.75726825,165.026252,170.9973808,887.5802833,1058.577664,0,17.9178894,193.8756624,1328.149649,16,5,15.349,1059.233832,165.68242,20.8259114,599.3241662,-17.89552,0.894776,0,177.3,-18.1,-1.2,0,0,1024,1024,1024,1024,0,0,0,0,175.6,-3.6,0,76,3.834,3.862,3.864,3.853,0,0,14.978,111.11,1058.577664,165.026252,15,Go_Home,
333400,7/12/2021 19:57,38.1046777,-84.75726772,165.026252,170.931764,887.6459001,1058.577664,0,17.9178894,191.2667384,1330.757917,16,5,15.349,1059.233832,165.68242,20.8259114,599.3241662,-17.89552,0.671082,0,177.4,-18.2,-1.3,0,0,1024,1024,1024,1024,0,0,0,0,175.6,-3.6,0,76,3.834,3.862,3.864,3.853,0,0,14.978,111.11,1058.577664,165.026252,15,Go_Home,
333500,7/12/2021 19:57,38.10467057,-84.75726717,165.026252,170.8661472,887.7115169,1058.577664,0,17.6941954,188.664048,1333.362904,16,5,15.349,1059.233832,165.68242,20.8259114,599.3241662,-17.671826,0.671082,0.223694,177.3,-18,-1.3,0,0,1024,1024,1024,1024,0,0,0,0,175.7,-3.6,0,76,3.834,3.862,3.864,3.853,0,0,14.978,111.11,1058.577664,165.026252,15,Go_Home,
333600,7/12/2021 19:57,38.10466348,-84.7572667,165.026252,170.767722,887.8099421,1058.577664,0,17.4705014,186.074481,1335.951486,16,5,15.349,1059.233832,165.68242,20.8259114,599.3241662,-17.448132,0.671082,0.223694,177.4,-17.8,-1.3,0,0,1024,1024,1024,1024,0,0,0,0,175.7,-3.6,0,76,3.834,3.862,3.864,3.853,0,0,14.978,111.11,1058.577664,165.026252,15,Go_Home,
333700,7/12/2021 19:57,38.10465648,-84.75726624,165.026252,170.7021052,887.8755589,1058.577664,0,17.4705014,183.5173943,1338.510542,16,5,15.349,1059.233832,165.68242,20.8259114,599.3241662,-17.448132,0.671082,0.223694,177.3,-17.5,-1.6,0,0,1024,1024,1024,1024,0,0,0,0,175.7,-3.6,0,76,3.834,3.862,3.864,3.853,0,0,14.978,111.11,1058.577664,165.026252,15,Go_Home,
333800,7/12/2021 19:57,38.10464948,-84.7572658,165.026252,170.6364884,887.9411757,1058.577664,0,17.2468074,180.9603076,1341.066316,16,5,15.349,1059.233832,165.68242,20.8259114,599.3241662,-17.224438,0.671082,0.223694,177.4,-17.6,-1.9,0,0,1024,1024,1024,1024,0,0,0,0,175.8,-3.6,0,76,3.834,3.862,3.864,3.853,0,0,14.978,111.11,1058.577664,165.026252,15,Go_Home,
333900,7/12/2021 19:57,38.10464245,-84.75726537,165.026252,170.5708716,888.0067925,1058.577664,0,17.2468074,178.3933784,1343.635214,16,5,15.349,1059.233832,165.68242,20.8259114,599.3241662,-17.224438,0.671082,0,177.4,-17.6,-1.6,0,0,1024,1024,1024,1024,0,0,0,0,175.8,-3.6,0,76,3.834,3.862,3.864,3.853,0,0,14.978,111.11,1058.577664,165.026252,15,Go_Home,
334000,7/12/2021 19:57,38.10463547,-84.75726496,165.026252,170.4724464,888.1052177,1058.577664,0,17.000744,175.8438376,1346.184426,16,5,15.349,1059.233832,165.68242,20.8259114,599.3241662,-17.000744,0.447388,0.223694,177.4,-17.5,-1.5,0,0,1024,1024,1024,1024,0,0,0,0,175.8,-3.6,0,76,3.834,3.862,3.864,3.853,0,0,14.978,111.11,1058.577664,165.026252,15,Go_Home,
334100,7/12/2021 19:57,38.10462881,-84.75726454,165.026252,170.439638,888.1380261,1058.577664,0,16.77705,173.4087982,1348.61881,16,5,15.349,1059.233832,165.68242,20.8259114,599.3241662,-16.77705,0.447388,0.223694,177.4,-17.3,-1.5,0,0,1024,1024,1024,1024,0,0,0,0,175.8,-3.6,0,76,3.834,3.862,3.864,3.853,0,0,14.978,111.11,1058.577664,165.026252,15,Go_Home,
334200,7/12/2021 19:57,38.10462213,-84.75726417,164.698168,170.0131288,888.2364513,1058.24958,0,16.77705,170.9701498,1351.056474,16,5,15.485,1059.233832,165.68242,20.8259114,599.3241662,-16.77705,0.447388,0.223694,177.4,-17.5,-1.5,0,0,1024,1024,1024,1024,0,0,0,0,175.9,-3.6,0,76,3.838,3.867,3.87,3.858,0,0,13.746,111.11,1058.24958,164.698168,15,Go_Home,
334300,7/12/2021 19:57,38.10461555,-84.75726382,164.698168,169.9803204,888.2692597,1058.24958,0,16.553356,168.5692311,1353.458049,16,5,15.485,1059.233832,165.68242,20.8259114,599.3241662,-16.553356,0.447388,0.223694,177.5,-17.3,-1.6,0,0,1024,1024,1024,1024,0,0,0,0,175.9,-3.6,0,76,3.838,3.867,3.87,3.858,0,0,13.746,111.11,1058.24958,164.698168,15,Go_Home,
334400,7/12/2021 19:57,38.10460898,-84.75726353,164.698168,169.8818952,888.3676849,1058.24958,0,16.553356,166.1676562,1355.859623,16,5,15.485,1059.233832,165.68242,20.8259114,599.3241662,-16.553356,0.447388,0.223694,177.5,-17.3,-2,0,0,1024,1024,1024,1024,0,0,0,0,175.9,-3.6,0,76,3.838,3.867,3.87,3.858,0,0,13.746,111.11,1058.24958,164.698168,15,Go_Home,
334500,7/12/2021 19:57,38.10460253,-84.75726322,164.698168,169.8162784,888.4333017,1058.24958,0,16.329662,163.8136535,1358.215267,16,5,15.485,1059.233832,165.68242,20.8259114,599.3241662,-16.329662,0.223694,0,177.5,-17.1,-2.2,0,0,1024,1024,1024,1024,0,0,0,0,176,-3.6,0,76,3.838,3.867,3.87,3.858,0,0,13.746,111.11,1058.24958,164.698168,15,Go_Home,
334600,7/12/2021 19:57,38.10459608,-84.75726298,164.698168,169.7506616,888.4989185,1058.24958,0,16.329662,161.4609632,1360.567629,16,5,15.485,1059.233832,165.68242,20.8259114,599.3241662,-16.105968,0.223694,0,177.5,-17.6,-2.8,0,0,1024,1024,1024,1024,0,0,0,0,176,-3.6,0,76,3.838,3.867,3.87,3.858,0,0,13.746,111.11,1058.24958,164.698168,15,Go_Home,
334700,7/12/2021 19:57,38.10458979,-84.75726279,164.698168,169.6850448,888.5645353,1058.24958,0,15.882274,159.1640471,1362.864217,16,5,15.485,1059.233832,165.68242,20.8259114,599.3241662,-15.882274,0.223694,0.223694,177.7,-17.9,-3.1,0,0,1024,1024,1024,1024,0,0,0,0,176,-3.6,0,76,3.838,3.867,3.87,3.858,0,0,13.746,111.11,1058.24958,164.698168,15,Go_Home,
334800,7/12/2021 19:57,38.10458349,-84.75726263,164.698168,169.619428,888.6301521,1058.24958,0,15.882274,156.8651625,1365.164086,16,5,15.485,1059.233832,165.68242,20.8259114,599.3241662,-15.882274,0.223694,0.223694,177.8,-17.2,-3.1,0,0,1024,1024,1024,1024,0,0,0,0,176,-3.6,0,76,3.838,3.867,3.87,3.858,0,0,13.746,111.11,1058.24958,164.698168,15,Go_Home,
334900,7/12/2021 19:57,38.1045773,-84.75726246,164.698168,169.5538112,888.6957689,1058.24958,0,15.65858,154.6086007,1367.421304,16,5,15.485,1059.233832,165.68242,20.8259114,599.3241662,-15.65858,0,0,177.8,-16.8,-3.6,0,0,1024,1024,1024,1024,0,0,0,0,176,-3.6,0,76,3.838,3.867,3.87,3.858,0,0,13.746,111.11,1058.24958,164.698168,15,Go_Home,
335000,7/12/2021 19:57,38.10457108,-84.75726231,164.698168,169.4881944,888.7613857,1058.24958,0,15.434886,152.3385876,1369.688364,16,5,15.485,1059.233832,165.68242,20.8259114,599.3241662,-15.434886,0,0,177.9,-18.4,-4.2,0,0,1024,1024,1024,1024,0,0,0,0,176,-3.6,0,76,3.838,3.867,3.87,3.858,0,0,13.746,111.11,1058.24958,164.698168,15,Go_Home,
335100,7/12/2021 19:57,38.10456476,-84.75726216,164.698168,169.455386,888.7941941,1058.24958,0,15.434886,150.0324851,1371.994795,16,5,15.485,1059.233832,165.68242,20.8259114,599.3241662,-15.434886,0,0,177.9,-18.4,-4.3,0,0,1024,1024,1024,1024,0,0,0,0,176,-3.6,0,76,3.838,3.867,3.87,3.858,0,0,13.746,111.11,1058.24958,164.698168,15,Go_Home,
335200,7/12/2021 19:57,38.10455853,-84.757262,164.698168,169.3897692,888.8598109,1058.24958,0,15.211192,147.7595192,1374.268417,16,5,15.458,1059.233832,165.68242,20.8259114,599.3241662,-15.211192,0,0,177.9,-18,-4.7,0,0,1024,1024,1024,1024,0,0,0,0,176,-3.6,0,76,3.843,3.869,3.87,3.861,0,0,13.436,111.11,1058.24958,164.698168,15,Go_Home,
335300,7/12/2021 19:57,38.10455248,-84.75726186,164.698168,169.291344,888.9582361,1058.24958,0,14.987498,145.5505296,1376.479703,16,5,15.458,1059.233832,165.68242,20.8259114,599.3241662,-14.987498,0,0,177.8,-18.8,-5.1,0,0,1024,1024,1024,1024,0,0,0,0,176.1,-3.6,0,76,3.843,3.869,3.87,3.861,0,0,13.436,111.11,1058.24958,164.698168,15,Go_Home,
335500,7/12/2021 19:57,38.10454061,-84.75726149,164.698168,169.1929188,889.0566613,1058.24958,0,14.763804,141.220805,1380.810412,16,5,15.458,1059.233832,165.68242,20.8259114,599.3241662,-14.763804,0.223694,0,177.8,-18.8,-4.9,0,0,1024,1024,1024,1024,0,0,0,0,176.1,-3.6,0,76,3.843,3.869,3.87,3.861,0,0,13.436,111.11,1058.24958,164.698168,15,Go_Home,
335600,7/12/2021 19:57,38.10453479,-84.75726128,164.698168,169.127302,889.1222781,1058.24958,0,14.763804,139.095805,1382.933115,16,5,15.458,1059.233832,165.68242,20.8259114,599.3241662,-14.763804,0,0.223694,177.8,-19,-4.7,0,0,1024,1024,1024,1024,0,0,0,0,176.1,-3.6,0,76,3.843,3.869,3.87,3.861,0,0,13.436,111.11,1058.24958,164.698168,15,Go_Home,
335700,7/12/2021 19:57,38.10452898,-84.7572611,164.698168,169.0616852,889.1878949,1058.24958,0,14.763804,136.9727734,1385.055819,16,5,15.458,1059.233832,165.68242,20.8259114,599.3241662,-14.54011,0,0.223694,177.8,-18.5,-4.7,0,0,1024,1024,1024,1024,0,0,0,0,176,-3.6,0,76,3.843,3.869,3.87,3.861,0,0,13.436,111.11,1058.24958,164.698168,15,Go_Home,
335800,7/12/2021 19:57,38.10452323,-84.75726089,164.698168,168.9960684,889.2535117,1058.24958,0,14.316416,134.8759886,1387.155556,16,5,15.458,1059.233832,165.68242,20.8259114,599.3241662,-14.316416,0.223694,0.223694,177.7,-17.9,-4.8,0,0,1024,1024,1024,1024,0,0,0,0,176,-3.6,0,76,3.843,3.869,3.87,3.861,0,0,13.436,111.11,1058.24958,164.698168,15,Go_Home,
335900,7/12/2021 19:57,38.10451748,-84.75726068,164.698168,168.9304516,889.3191285,1058.24958,0,14.316416,132.7772352,1389.252013,16,5,15.458,1059.233832,165.68242,20.8259114,599.3241662,-14.316416,0.223694,0,177.6,-18.2,-4.8,0,0,1024,1024,1024,1024,0,0,0,0,176,-3.6,0,76,3.843,3.869,3.87,3.861,0,0,13.436,111.11,1058.24958,164.698168,15,Go_Home,
336000,7/12/2021 19:57,38.1045118,-84.75726043,164.698168,168.8976432,889.3519369,1058.24958,0,14.092722,130.7050567,1391.325504,16,5,15.458,1059.233832,165.68242,20.8259114,599.3241662,-14.092722,0.223694,0,177.7,-18.8,-4.8,0,0,1024,1024,1024,1024,0,0,0,0,176,-3.6,0,76,3.843,3.869,3.87,3.861,0,0,13.436,111.11,1058.24958,164.698168,15,Go_Home,
336100,7/12/2021 19:57,38.10450615,-84.75726018,164.698168,168.8320264,889.4175537,1058.24958,0,14.092722,128.6427207,1393.385871,16,5,15.458,1059.233832,165.68242,20.8259114,599.3241662,-14.092722,0.223694,0,177.7,-18.2,-4.4,0,0,1024,1024,1024,1024,0,0,0,0,176.1,-3.6,0,76,3.843,3.869,3.87,3.861,0,0,13.436,111.11,1058.24958,164.698168,15,Go_Home,
336200,7/12/2021 19:57,38.10450057,-84.75725988,164.370084,168.4383256,889.4831705,1057.921496,0,14.092722,126.6043348,1395.426554,16,5,15.322,1059.233832,165.68242,20.8259114,599.3241662,-14.092722,0.223694,0,177.7,-18.3,-4.2,0,0,1024,1024,1024,1024,0,0,0,0,176.1,-3.6,0,76,3.843,3.869,3.87,3.861,0,0,13.436,111.11,1057.921496,164.370084,15,Go_Home,
336300,7/12/2021 19:57,38.10449501,-84.7572596,164.370084,168.3727088,889.5487873,1057.921496,0,13.869028,124.5738229,1397.457394,16,5,15.322,1059.233832,165.68242,20.8259114,599.3241662,-13.869028,0.223694,0,177.7,-18.5,-4.1,0,0,1024,1024,1024,1024,0,0,0,0,176.1,-3.6,0,76,3.843,3.869,3.87,3.861,0,0,13.436,111.11,1057.921496,164.370084,15,Go_Home,
336400,7/12/2021 19:57,38.10448945,-84.75725931,164.370084,168.307092,889.6144041,1057.921496,0,13.869028,122.5426548,1399.488234,16,5,15.322,1059.233832,165.68242,20.8259114,599.3241662,-13.869028,0.223694,0,177.5,-17.9,-4.1,0,0,1024,1024,1024,1024,0,0,0,0,176.1,-3.6,0,76,3.843,3.869,3.87,3.861,0,0,13.436,111.11,1057.921496,164.370084,15,Go_Home,
336500,7/12/2021 19:57,38.10448383,-84.75725906,164.370084,168.2742836,889.6472125,1057.921496,0,13.645334,120.4908175,1401.538759,16,5,15.322,1059.233832,165.68242,20.8259114,599.3241662,-13.645334,0.223694,0,177.5,-17.6,-4,0,0,1024,1024,1024,1024,0,0,0,0,176.1,-3.6,0,76,3.843,3.869,3.87,3.861,0,0,13.436,111.11,1057.921496,164.370084,15,Go_Home,
336600,7/12/2021 19:57,38.1044783,-84.75725882,164.370084,168.2086668,889.7128293,1057.921496,0,13.645334,118.4714605,1403.559756,16,5,15.322,1059.233832,165.68242,20.8259114,599.3241662,-13.645334,0.223694,0,177.5,-17.4,-3.8,0,0,1024,1024,1024,1024,0,0,0,0,176.1,-3.6,0,76,3.843,3.869,3.87,3.861,0,0,13.436,111.11,1057.921496,164.370084,15,Go_Home,
336700,7/12/2021 19:57,38.10447289,-84.75725862,164.370084,168.14305,889.7784461,1057.921496,0,13.645334,116.4980352,1405.531541,16,5,15.322,1059.233832,165.68242,20.8259114,599.3241662,-13.645334,0.223694,0,177.5,-17.4,-4.1,0,0,1024,1024,1024,1024,0,0,0,0,176.1,-3.6,0,76,3.843,3.869,3.87,3.861,0,0,13.436,111.11,1057.921496,164.370084,15,Go_Home,
336800,7/12/2021 19:57,38.10446755,-84.75725841,164.370084,168.0774332,889.8440629,1057.921496,0,13.42164,114.5492163,1407.48036,16,5,15.322,1059.233832,165.68242,20.8259114,599.3241662,-13.42164,0.223694,0,177.4,-16.8,-4.4,0,0,1024,1024,1024,1024,0,0,0,0,176.1,-3.6,0,76,3.843,3.869,3.87,3.861,0,0,13.436,111.11,1057.921496,164.370084,15,Go_Home,
336900,7/12/2021 19:57,38.10446222,-84.75725818,164.370084,168.0118164,889.9096797,1057.921496,0,13.197946,112.6033501,1409.425898,16,5,15.322,1059.233832,165.68242,20.8259114,599.3241662,-13.197946,0.223694,0,177.4,-17.3,-4.5,0,0,1024,1024,1024,1024,0,0,0,0,176.1,-3.6,0,76,3.843,3.869,3.87,3.861,0,0,13.436,111.11,1057.921496,164.370084,15,Go_Home,
337000,7/12/2021 19:57,38.10445693,-84.75725793,164.370084,167.979008,889.9424881,1057.921496,0,13.197946,110.669951,1411.361594,16,5,15.322,1059.233832,165.68242,20.8259114,599.3241662,-13.197946,0.447388,0,177.4,-17.3,-3.8,0,0,1024,1024,1024,1024,0,0,0,0,176.1,-3.6,0,76,3.843,3.869,3.87,3.861,0,0,13.436,111.11,1057.921496,164.370084,15,Go_Home,
337100,7/12/2021 19:57,38.10445202,-84.75725764,164.370084,167.9133912,890.0081049,1057.921496,0,13.197946,108.8782843,1413.152932,16,5,15.322,1059.233832,165.68242,20.8259114,599.3241662,-13.197946,0.447388,0,177.4,-16.7,-3.5,0,0,1024,1024,1024,1024,0,0,0,0,176.1,-3.6,0,76,3.843,3.869,3.87,3.861,0,0,13.436,111.11,1057.921496,164.370084,15,Go_Home,
337200,7/12/2021 19:57,38.10444704,-84.75725735,164.370084,167.8477744,890.0737217,1057.921496,0,12.974252,107.061027,1414.970518,16,5,15.322,1059.233832,165.68242,20.8259114,599.3241662,-12.974252,0.447388,0,177.4,-16.5,-3.5,0,0,1024,1024,1024,1024,0,0,0,0,176.1,-3.6,0,76,3.842,3.866,3.862,3.85,0,0,14.248,111.11,1057.921496,164.370084,15,Go_Home,
337300,7/12/2021 19:57,38.10444179,-84.75725707,164.370084,167.814966,890.1065301,1057.921496,0,12.974252,105.1417356,1416.889809,16,5,15.322,1059.233832,165.68242,20.8259114,599.3241662,-12.974252,0.447388,0,177.4,-16.7,-3.5,0,0,1024,1024,1024,1024,0,0,0,0,176.1,-3.6,0,76,3.842,3.866,3.862,3.85,0,0,14.248,111.11,1057.921496,164.370084,15,Go_Home,
337400,7/12/2021 19:57,38.10443654,-84.75725678,164.370084,167.7493492,890.1721469,1057.921496,0,12.750558,103.2267093,1418.802539,16,5,15.322,1059.233832,165.68242,20.8259114,599.3241662,-12.750558,0.447388,0,177.5,-16.5,-3.5,0,0,1024,1024,1024,1024,0,0,0,0,176.1,-3.6,0,76,3.842,3.866,3.862,3.85,0,0,14.248,111.11,1057.921496,164.370084,15,Go_Home,
337500,7/12/2021 19:57,38.10443134,-84.7572565,164.370084,167.650924,890.2705721,1057.921496,0,12.750558,101.3280872,1420.702145,16,5,15.322,1059.233832,165.68242,20.8259114,599.3241662,-12.750558,0.447388,0,177.5,-16.3,-3.3,0,0,1024,1024,1024,1024,0,0,0,0,176.1,-3.6,0,76,3.842,3.866,3.862,3.85,0,0,14.248,111.11,1057.921496,164.370084,15,Go_Home,
337600,7/12/2021 19:57,38.10442618,-84.75725622,164.370084,167.6181156,890.3033805,1057.921496,0,12.526864,99.44127615,1422.588628,16,5,15.322,1059.233832,165.68242,20.8259114,599.3241662,-12.526864,0.447388,0,177.5,-16.1,-3.2,0,0,1024,1024,1024,1024,0,0,0,0,176.1,-3.6,0,76,3.842,3.866,3.862,3.85,0,0,14.248,111.11,1057.921496,164.370084,15,Go_Home,
337700,7/12/2021 19:57,38.10442107,-84.75725595,164.370084,167.5524988,890.3689973,1057.921496,0,12.526864,97.57710286,1424.452145,16,5,15.322,1059.233832,165.68242,20.8259114,599.3241662,-12.526864,0.447388,0,177.5,-15.5,-3,0,0,1024,1024,1024,1024,0,0,0,0,176.1,-3.6,0,76,3.842,3.866,3.862,3.85,0,0,14.248,111.11,1057.921496,164.370084,15,Go_Home,
337800,7/12/2021 19:57,38.10441602,-84.7572557,164.370084,167.486882,890.4346141,1057.921496,0,12.30317,95.73130228,1426.299258,16,5,15.322,1059.233832,165.68242,20.8259114,599.3241662,-12.30317,0.447388,0,177.6,-15.6,-3.1,0,0,1024,1024,1024,1024,0,0,0,0,176.1,-3.6,0,76,3.842,3.866,3.862,3.85,0,0,14.248,111.11,1057.921496,164.370084,15,Go_Home,
337900,7/12/2021 19:57,38.10441103,-84.75725548,164.370084,167.4212652,890.5002309,1057.921496,0,12.30317,93.91142033,1428.120124,16,5,15.322,1059.233832,165.68242,20.8259114,599.3241662,-12.30317,0.223694,0,177.4,-15.2,-3.3,0,0,1024,1024,1024,1024,0,0,0,0,176.1,-3.6,0,76,3.842,3.866,3.862,3.85,0,0,14.248,111.11,1057.921496,164.370084,15,Go_Home,
338000,7/12/2021 19:57,38.10440609,-84.75725527,164.370084,167.3556484,890.5658477,1057.921496,0,12.079476,92.10564599,1429.924586,16,5,15.322,1059.233832,165.68242,20.8259114,599.3241662,-12.079476,0.223694,0,177.5,-15.6,-3.8,0,0,1024,1024,1024,1024,0,0,0,0,176.1,-3.6,0,76,3.842,3.866,3.862,3.85,0,0,14.248,111.11,1057.921496,164.370084,15,Go_Home,
338100,7/12/2021 19:57,38.10440134,-84.75725505,164.370084,167.2900316,890.6314645,1057.921496,0,12.079476,90.37139397,1431.660151,16,5,15.322,1059.233832,165.68242,20.8259114,599.3241662,-12.079476,0.223694,0,177.5,-15.5,-3.6,0,0,1024,1024,1024,1024,0,0,0,0,176.1,-3.6,0,76,3.842,3.866,3.862,3.85,0,0,14.248,111.11,1057.921496,164.370084,15,Go_Home,
338200,7/12/2021 19:57,38.10439656,-84.75725483,164.370084,167.2572232,890.6642729,1057.921496,0,12.079476,88.62664326,1433.402277,16,5,15.403,1059.233832,165.68242,20.8259114,599.3241662,-12.079476,0.447388,0,177.5,-15,-3.5,0,0,1024,1024,1024,1024,0,0,0,0,176.1,-3.6,0,76,3.831,3.861,3.864,3.856,0,0,14.48,111.11,1057.921496,164.370084,15,Go_Home,
338300,7/12/2021 19:57,38.10439189,-84.75725457,164.370084,167.1916064,890.7298897,1057.921496,0,11.855782,86.92257496,1435.108314,16,5,15.403,1059.233832,165.68242,20.8259114,599.3241662,-11.855782,0.223694,0,177.5,-15.2,-3.3,0,0,1024,1024,1024,1024,0,0,0,0,176.1,-3.6,0,76,3.831,3.861,3.864,3.856,0,0,14.48,111.11,1057.921496,164.370084,15,Go_Home,
338400,7/12/2021 19:57,38.1043872,-84.75725435,164.370084,167.1259896,890.7955065,1057.921496,0,11.855782,85.20997648,1436.820912,16,5,15.403,1059.233832,165.68242,20.8259114,599.3241662,-11.855782,0.223694,0,177.5,-14.5,-3.1,0,0,1024,1024,1024,1024,0,0,0,0,176.1,-3.6,0,76,3.831,3.861,3.864,3.856,0,0,14.48,111.11,1057.921496,164.370084,15,Go_Home,
338500,7/12/2021 19:57,38.10438255,-84.75725414,164.042,166.7322888,890.8611233,1057.593412,0,11.632088,83.5118137,1438.520387,16,5,15.403,1059.233832,165.68242,20.8259114,599.3241662,-11.632088,0.223694,0,177.5,-14.1,-3.4,0,0,1024,1024,1024,1024,0,0,0,0,176.1,-3.6,0,76,3.831,3.861,3.864,3.856,0,0,14.48,111.11,1057.593412,164.042,15,Go_Home,
338600,7/12/2021 19:57,38.10437791,-84.75725396,164.042,166.6994804,890.8939317,1057.593412,0,11.632088,81.81725984,1440.213301,16,5,15.403,1059.233832,165.68242,20.8259114,599.3241662,-11.632088,0.223694,0,177.5,-13.8,-3.8,0,0,1024,1024,1024,1024,0,0,0,0,176.1,-3.6,0,76,3.831,3.861,3.864,3.856,0,0,14.48,111.11,1057.593412,164.042,15,Go_Home,
